Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       6/6           _ZNSt16allocator_traitsISaISt6threadEE9constructIS0_IS0_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS1_PT_DpOS4_ [241]
[240]    0.0    0.00    0.00       6         _ZNSt16allocator_traitsISaISt6threadEE12_S_constructIS0_IS0_EEENSt9enable_ifIXsrNS2_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS1_PS6_DpOS7_ [240]
                0.00    0.00       6/35          std::thread&& std::forward<std::thread>(std::remove_reference<std::thread>::type&) [108]
                0.00    0.00       6/6           _ZN9__gnu_cxx13new_allocatorISt6threadE9constructIS1_IS1_EEEvPT_DpOT0_ [232]
-----------------------------------------------
                0.00    0.00       2/6           void std::vector<std::thread, std::allocator<std::thread> >::emplace_back<std::thread>(std::thread&&) [244]
                0.00    0.00       4/6           _ZNSt6vectorISt6threadSaIS0_EE19_M_emplace_back_auxIJS0_EEEvDpOT_ [265]
[241]    0.0    0.00    0.00       6         _ZNSt16allocator_traitsISaISt6threadEE9constructIS0_IS0_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS1_PT_DpOS4_ [241]
                0.00    0.00       6/35          std::thread&& std::forward<std::thread>(std::remove_reference<std::thread>::type&) [108]
                0.00    0.00       6/6           _ZNSt16allocator_traitsISaISt6threadEE12_S_constructIS0_IS0_EEENSt9enable_ifIXsrNS2_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS1_PS6_DpOS7_ [240]
-----------------------------------------------
                0.00    0.00       6/6           std::_Bind_simple_helper<void (&)(int, tervel::Tervel*, TestObject*)<int&, tervel::Tervel*, TestObject*> >::__type std::__bind_simple<void (&)(int, tervel::Tervel*, TestObject*), int&, tervel::Tervel*, TestObject*>(void (&)(int, tervel::Tervel*, TestObject*), int&, tervel::Tervel*&&, TestObject*&&) [221]
[242]    0.0    0.00    0.00       6         std::_Maybe_wrap_member_pointer<void (*)(int, tervel::Tervel*, TestObject*)>::__do_wrap(void (*&&)(int, tervel::Tervel*, TestObject*)) [242]
-----------------------------------------------
                0.00    0.00       6/6           std::thread::thread<void (&)(int, tervel::Tervel*, TestObject*), int&, tervel::Tervel*, TestObject*>(void (&)(int, tervel::Tervel*, TestObject*), int&, tervel::Tervel*&&, TestObject*&&) [219]
[243]    0.0    0.00    0.00       6         std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > > std::thread::_M_make_routine<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >(std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)>&&) [243]
                0.00    0.00       6/99          std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)>&& std::forward<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >(std::remove_reference<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >::type&) [101]
                0.00    0.00       6/6           _ZSt11make_sharedINSt6thread5_ImplISt12_Bind_simpleIFPFviPN6tervel6TervelEP10TestObjectEiS5_S7_EEEEJSB_EESt10shared_ptrIT_EDpOT0_ [246]
-----------------------------------------------
                0.00    0.00       6/6           std::vector<std::thread, std::allocator<std::thread> >::push_back(std::thread&&) [245]
[244]    0.0    0.00    0.00       6         void std::vector<std::thread, std::allocator<std::thread> >::emplace_back<std::thread>(std::thread&&) [244]
                0.00    0.00       6/35          std::thread&& std::forward<std::thread>(std::remove_reference<std::thread>::type&) [108]
                0.00    0.00       4/4           _ZNSt6vectorISt6threadSaIS0_EE19_M_emplace_back_auxIJS0_EEEvDpOT_ [265]
                0.00    0.00       2/6           _ZNSt16allocator_traitsISaISt6threadEE9constructIS0_IS0_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS1_PT_DpOS4_ [241]
-----------------------------------------------
                0.00    0.00       6/6           main [8]
[245]    0.0    0.00    0.00       6         std::vector<std::thread, std::allocator<std::thread> >::push_back(std::thread&&) [245]
                0.00    0.00       6/19          std::remove_reference<std::thread&>::type&& std::move<std::thread&>(std::thread&) [122]
                0.00    0.00       6/6           void std::vector<std::thread, std::allocator<std::thread> >::emplace_back<std::thread>(std::thread&&) [244]
-----------------------------------------------
                0.00    0.00       6/6           std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > > std::thread::_M_make_routine<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >(std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)>&&) [243]
[246]    0.0    0.00    0.00       6         _ZSt11make_sharedINSt6thread5_ImplISt12_Bind_simpleIFPFviPN6tervel6TervelEP10TestObjectEiS5_S7_EEEEJSB_EESt10shared_ptrIT_EDpOT0_ [246]
                0.00    0.00       7/99          std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)>&& std::forward<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >(std::remove_reference<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >::type&) [101]
                0.00    0.00       7/7           std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > >::allocator() [184]
                0.00    0.00       7/7           std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > > std::allocate_shared<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > >, std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > > const&, std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)>&&) [222]
                0.00    0.00       7/24          std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > >::~allocator() [109]
-----------------------------------------------
                0.00    0.00       6/6           _ZSt3getILm0EJPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EENSt9__add_refINSt13tuple_elementIXT_ESt5tupleIJDpT0_EEE4typeEE4typeERSC_ [224]
[247]    0.0    0.00    0.00       6         std::__add_ref<void (*)(int, tervel::Tervel*, TestObject*)>::type std::__get_helper<0ul, void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*>(std::_Tuple_impl<0ul, void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*>&) [247]
                0.00    0.00       6/13          std::_Tuple_impl<0ul, void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*>::_M_head(std::_Tuple_impl<0ul, void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*>&) [137]
-----------------------------------------------
                0.00    0.00       6/6           std::__add_ref<std::tuple_element<1ul, std::tuple<void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*> >::type>::type std::get<1ul, void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*>(std::tuple_element<1ul, std::tuple<void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*> >&) [250]
[248]    0.0    0.00    0.00       6         std::__add_ref<int>::type std::__get_helper<1ul, int, tervel::Tervel*, TestObject*>(std::_Tuple_impl<1ul, int, tervel::Tervel*, TestObject*>&) [248]
                0.00    0.00       5/12          _ZNSt11_Tuple_implILm1EJiPN6tervel6TervelEP10TestObjectEE7_M_headERS5_ [144]
-----------------------------------------------
                0.00    0.00       6/6           _ZSt3getILm3EJPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EENSt9__add_refINSt13tuple_elementIXT_ESt5tupleIJDpT0_EEE4typeEE4typeERSC_ [251]
[249]    0.0    0.00    0.00       6         _ZSt12__get_helperILm3EP10TestObjectJEENSt9__add_refIT0_E4typeERSt11_Tuple_implIXT_EJS3_DpT1_EE [249]
                0.00    0.00       5/12          _ZNSt11_Tuple_implILm3EJP10TestObjectEE7_M_headERS2_ [145]
-----------------------------------------------
                0.00    0.00       6/6           _ZNSt12_Bind_simpleIFPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EE9_M_invokeIJLm0ELm1ELm2EEEEvSt12_Index_tupleIJXspT_EEE [3]
[250]    0.0    0.00    0.00       6         std::__add_ref<std::tuple_element<1ul, std::tuple<void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*> >::type>::type std::get<1ul, void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*>(std::tuple_element<1ul, std::tuple<void (*)(int, tervel::Tervel*, TestObject*), int, tervel::Tervel*, TestObject*> >&) [250]
                0.00    0.00       6/6           std::__add_ref<int>::type std::__get_helper<1ul, int, tervel::Tervel*, TestObject*>(std::_Tuple_impl<1ul, int, tervel::Tervel*, TestObject*>&) [248]
-----------------------------------------------
                0.00    0.00       6/6           _ZNSt12_Bind_simpleIFPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EE9_M_invokeIJLm0ELm1ELm2EEEEvSt12_Index_tupleIJXspT_EEE [3]
[251]    0.0    0.00    0.00       6         _ZSt3getILm3EJPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EENSt9__add_refINSt13tuple_elementIXT_ESt5tupleIJDpT0_EEE4typeEE4typeERSC_ [251]
                0.00    0.00       6/6           _ZSt12__get_helperILm3EP10TestObjectJEENSt9__add_refIT0_E4typeERSt11_Tuple_implIXT_EJS3_DpT1_EE [249]
-----------------------------------------------
                0.00    0.00       6/6           std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > >, std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >(std::_Sp_make_shared_tag, std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> >*, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > > const&, std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)>&&) [167]
[252]    0.0    0.00    0.00       6         std::remove_reference<std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > > const&>::type&& std::move<std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > > const&>(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int, tervel::Tervel*, TestObject*))(int, tervel::Tervel*, TestObject*)> > > const&) [252]
-----------------------------------------------
                0.00    0.00       5/5           void std::_Destroy<std::thread*>(std::thread*, std::thread*) [257]
[253]    0.0    0.00    0.00       5         void std::_Destroy_aux<false>::__destroy<std::thread*>(std::thread*, std::thread*) [253]
                0.00    0.00      15/22          std::thread* std::__addressof<std::thread>(std::thread&) [113]
                0.00    0.00      15/15          void std::_Destroy<std::thread>(std::thread*) [131]
-----------------------------------------------
                0.00    0.00       1/5           std::_Vector_base<std::thread, std::allocator<std::thread> >::~_Vector_base() [370]
                0.00    0.00       4/5           _ZNSt6vectorISt6threadSaIS0_EE19_M_emplace_back_auxIJS0_EEEvDpOT_ [265]
[254]    0.0    0.00    0.00       5         std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_deallocate(std::thread*, unsigned long) [254]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::thread>::deallocate(std::thread*, unsigned long) [259]
-----------------------------------------------
                0.00    0.00       5/5           _ZSt3getILm2EJPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EENSt9__add_refINSt13tuple_elementIXT_ESt5tupleIJDpT0_EEE4typeEE4typeERSC_ [256]
[255]    0.0    0.00    0.00       5         _ZSt12__get_helperILm2EPN6tervel6TervelEJP10TestObjectEENSt9__add_refIT0_E4typeERSt11_Tuple_implIXT_EJS6_DpT1_EE [255]
                0.00    0.00       6/13          std::_Tuple_impl<2ul, tervel::Tervel*, TestObject*>::_M_head(std::_Tuple_impl<2ul, tervel::Tervel*, TestObject*>&) [138]
-----------------------------------------------
                0.00    0.00       5/5           _ZNSt12_Bind_simpleIFPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EE9_M_invokeIJLm0ELm1ELm2EEEEvSt12_Index_tupleIJXspT_EEE [3]
[256]    0.0    0.00    0.00       5         _ZSt3getILm2EJPFviPN6tervel6TervelEP10TestObjectEiS2_S4_EENSt9__add_refINSt13tuple_elementIXT_ESt5tupleIJDpT0_EEE4typeEE4typeERSC_ [256]
                0.00    0.00       5/5           _ZSt12__get_helperILm2EPN6tervel6TervelEJP10TestObjectEENSt9__add_refIT0_E4typeERSt11_Tuple_implIXT_EJS6_DpT1_EE [255]
-----------------------------------------------
                0.00    0.00       5/5           void std::_Destroy<std::thread*, std::thread>(std::thread*, std::thread*, std::allocator<std::thread>&) [258]
[257]    0.0    0.00    0.00       5         void std::_Destroy<std::thread*>(std::thread*, std::thread*) [257]
                0.00    0.00       5/5           void std::_Destroy_aux<false>::__destroy<std::thread*>(std::thread*, std::thread*) [253]
-----------------------------------------------
                0.00    0.00       1/5           std::vector<std::thread, std::allocator<std::thread> >::~vector() [384]
                0.00    0.00       4/5           _ZNSt6vectorISt6threadSaIS0_EE19_M_emplace_back_auxIJS0_EEEvDpOT_ [265]
[258]    0.0    0.00    0.00       5         void std::_Destroy<std::thread*, std::thread>(std::thread*, std::thread*, std::allocator<std::thread>&) [258]
                0.00    0.00       5/5           void std::_Destroy<std::thread*>(std::thread*, std::thread*) [257]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_deallocate(std::thread*, unsigned long) [254]
[259]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::thread>::deallocate(std::thread*, unsigned long) [259]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_allocate(unsigned long) [263]
[260]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::thread>::allocate(unsigned long, void const*) [260]
                0.00    0.00       4/12          __gnu_cxx::new_allocator<std::thread>::max_size() const [142]
-----------------------------------------------
                0.00    0.00       4/4           _ZNSt6vectorISt6threadSaIS0_EE19_M_emplace_back_auxIJS0_EEEvDpOT_ [265]
[261]    0.0    0.00    0.00       4         std::vector<std::thread, std::allocator<std::thread> >::_M_check_len(unsigned long, char const*) const [261]
                0.00    0.00      16/20          std::vector<std::thread, std::allocator<std::thread> >::size() const [119]
                0.00    0.00       8/8           std::vector<std::thread, std::allocator<std::thread> >::max_size() const [160]
                0.00    0.00       4/4           unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [269]
-----------------------------------------------
                0.00    0.00       1/4           std::_Tuple_impl<1ul, std::default_delete<std::atomic<tervel::util::OpRecord*> []> >::_Tuple_impl<std::default_delete<std::atomic<tervel::util::OpRecord*> []><>, void>(std::default_delete<std::atomic<tervel::util::OpRecord*> []><>&&, (void&&)...) [362]
                0.00    0.00       1/4           _ZNSt11_Tuple_implILm1EJSt14default_deleteIA_N6tervel4util6memory2rc11PoolManager11ManagedPoolEEEEC1IS8_JEvEEOT_DpOT0_ [364]
                0.00    0.00       1/4           _ZNSt11_Tuple_implILm1EJSt14default_deleteIA_St6atomicIPvEEEEC2IS5_JEvEEOT_DpOT0_ [366]
                0.00    0.00       1/4           std::_Tuple_impl<1ul, std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []> >::_Tuple_impl<std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []><>, void>(std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []><>&&, (void&&)...) [359]
[262]    0.0    0.00    0.00       4         std::_Tuple_impl<2ul>::_Tuple_impl() [262]
-----------------------------------------------
                0.00    0.00       4/4           _ZNSt6vectorISt6threadSaIS0_EE19_M_emplace_back_auxIJS0_EEEvDpOT_ [265]
[263]    0.0    0.00    0.00       4         std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_allocate(unsigned long) [263]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::thread>::allocate(unsigned long, void const*) [260]
-----------------------------------------------
                0.00    0.00       4/4           std::thread* std::uninitialized_copy<std::move_iterator<std::thread*>, std::thread*>(std::move_iterator<std::thread*>, std::move_iterator<std::thread*>, std::thread*) [266]
[264]    0.0    0.00    0.00       4         std::thread* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::thread*>, std::thread*>(std::move_iterator<std::thread*>, std::move_iterator<std::thread*>, std::thread*) [264]
                0.00    0.00      11/11          bool std::operator!=<std::thread*>(std::move_iterator<std::thread*> const&, std::move_iterator<std::thread*> const&) [148]
                0.00    0.00       7/7           std::move_iterator<std::thread*>::operator*() const [181]
                0.00    0.00       7/22          std::thread* std::__addressof<std::thread>(std::thread&) [113]
                0.00    0.00       7/7           std::move_iterator<std::thread*>::operator++() [204]
                0.00    0.00       7/7           _ZSt10_ConstructISt6threadIS0_EEvPT_DpOT0_ [220]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<std::thread, std::allocator<std::thread> >::emplace_back<std::thread>(std::thread&&) [244]
[265]    0.0    0.00    0.00       4         _ZNSt6vectorISt6threadSaIS0_EE19_M_emplace_back_auxIJS0_EEEvDpOT_ [265]
                0.00    0.00       8/9           std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_get_Tp_allocator() [151]
                0.00    0.00       4/4           std::vector<std::thread, std::allocator<std::thread> >::_M_check_len(unsigned long, char const*) const [261]
                0.00    0.00       4/4           std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_allocate(unsigned long) [263]
                0.00    0.00       4/35          std::thread&& std::forward<std::thread>(std::remove_reference<std::thread>::type&) [108]
                0.00    0.00       4/20          std::vector<std::thread, std::allocator<std::thread> >::size() const [119]
                0.00    0.00       4/6           _ZNSt16allocator_traitsISaISt6threadEE9constructIS0_IS0_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS1_PT_DpOS4_ [241]
                0.00    0.00       4/4           std::thread* std::__uninitialized_move_if_noexcept_a<std::thread*, std::thread*, std::allocator<std::thread> >(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&) [268]
                0.00    0.00       4/5           void std::_Destroy<std::thread*, std::thread>(std::thread*, std::thread*, std::allocator<std::thread>&) [258]
                0.00    0.00       4/5           std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_deallocate(std::thread*, unsigned long) [254]
-----------------------------------------------
                0.00    0.00       4/4           std::thread* std::__uninitialized_copy_a<std::move_iterator<std::thread*>, std::thread*, std::thread>(std::move_iterator<std::thread*>, std::move_iterator<std::thread*>, std::thread*, std::allocator<std::thread>&) [267]
[266]    0.0    0.00    0.00       4         std::thread* std::uninitialized_copy<std::move_iterator<std::thread*>, std::thread*>(std::move_iterator<std::thread*>, std::move_iterator<std::thread*>, std::thread*) [266]
                0.00    0.00       4/4           std::thread* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::thread*>, std::thread*>(std::move_iterator<std::thread*>, std::move_iterator<std::thread*>, std::thread*) [264]
-----------------------------------------------
                0.00    0.00       4/4           std::thread* std::__uninitialized_move_if_noexcept_a<std::thread*, std::thread*, std::allocator<std::thread> >(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&) [268]
[267]    0.0    0.00    0.00       4         std::thread* std::__uninitialized_copy_a<std::move_iterator<std::thread*>, std::thread*, std::thread>(std::move_iterator<std::thread*>, std::move_iterator<std::thread*>, std::thread*, std::allocator<std::thread>&) [267]
                0.00    0.00       4/4           std::thread* std::uninitialized_copy<std::move_iterator<std::thread*>, std::thread*>(std::move_iterator<std::thread*>, std::move_iterator<std::thread*>, std::thread*) [266]
-----------------------------------------------
                0.00    0.00       4/4           _ZNSt6vectorISt6threadSaIS0_EE19_M_emplace_back_auxIJS0_EEEvDpOT_ [265]
[268]    0.0    0.00    0.00       4         std::thread* std::__uninitialized_move_if_noexcept_a<std::thread*, std::thread*, std::allocator<std::thread> >(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&) [268]
                0.00    0.00       8/8           std::move_iterator<std::thread*> std::__make_move_if_noexcept_iterator<std::thread*, std::move_iterator<std::thread*> >(std::thread*) [171]
                0.00    0.00       4/4           std::thread* std::__uninitialized_copy_a<std::move_iterator<std::thread*>, std::thread*, std::thread>(std::move_iterator<std::thread*>, std::move_iterator<std::thread*>, std::thread*, std::allocator<std::thread>&) [267]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::thread, std::allocator<std::thread> >::_M_check_len(unsigned long, char const*) const [261]
[269]    0.0    0.00    0.00       4         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [269]
-----------------------------------------------
                0.00    0.00       1/4           std::_Head_base<1ul, std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []>, true>::_Head_base<std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []>, void>(std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []>&&) [332]
                0.00    0.00       1/4           std::_Tuple_impl<1ul, std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []> >::_Tuple_impl<std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []><>, void>(std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []><>&&, (void&&)...) [359]
                0.00    0.00       1/4           std::_Tuple_impl<0ul, tervel::util::memory::hp::ListManager::ManagedPool*, std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []> >::_Tuple_impl<tervel::util::memory::hp::ListManager::ManagedPool*<std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []> >&, void>(tervel::util::memory::hp::ListManager::ManagedPool*<std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []> >&, (void&&)...) [351]
                0.00    0.00       1/4           std::tuple<tervel::util::memory::hp::ListManager::ManagedPool*, std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []> >::tuple<tervel::util::memory::hp::ListManager::ManagedPool*&, std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []>, void>(tervel::util::memory::hp::ListManager::ManagedPool*&, std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []>&&) [376]
[270]    0.0    0.00    0.00       4         std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []>&& std::forward<std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []> >(std::remove_reference<std::default_delete<tervel::util::memory::hp::ListManager::ManagedPool []> >::type&) [270]
-----------------------------------------------
                0.00    0.00       1/4           std::_Head_base<1ul, std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []>, true>::_Head_base<std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []>, void>(std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []>&&) [334]
                0.00    0.00       1/4           _ZNSt11_Tuple_implILm1EJSt14default_deleteIA_N6tervel4util6memory2rc11PoolManager11ManagedPoolEEEEC1IS8_JEvEEOT_DpOT0_ [364]
                0.00    0.00       1/4           std::_Tuple_impl<0ul, tervel::util::memory::rc::PoolManager::ManagedPool*, std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []> >::_Tuple_impl<tervel::util::memory::rc::PoolManager::ManagedPool*<std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []> >&, void>(tervel::util::memory::rc::PoolManager::ManagedPool*<std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []> >&, (void&&)...) [353]
                0.00    0.00       1/4           _ZNSt5tupleIJPN6tervel4util6memory2rc11PoolManager11ManagedPoolESt14default_deleteIA_S5_EEEC1IRS6_S9_vEEOT_OT0_ [377]
[271]    0.0    0.00    0.00       4         std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []>&& std::forward<std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []> >(std::remove_reference<std::default_delete<tervel::util::memory::rc::PoolManager::ManagedPool []> >::type&) [271]
-----------------------------------------------
                0.00    0.00       1/4           std::_Head_base<1ul, std::default_delete<std::atomic<tervel::util::OpRecord*> []>, true>::_Head_base<std::default_delete<std::atomic<tervel::util::OpRecord*> []>, void>(std::default_delete<std::atomic<tervel::util::OpRecord*> []>&&) [336]
                0.00    0.00       1/4           std::_Tuple_impl<1ul, std::default_delete<std::atomic<tervel::util::OpRecord*> []> >::_Tuple_impl<std::default_delete<std::atomic<tervel::util::OpRecord*> []><>, void>(std::default_delete<std::atomic<tervel::util::OpRecord*> []><>&&, (void&&)...) [362]
                0.00    0.00       1/4           std::_Tuple_impl<0ul, std::atomic<tervel::util::OpRecord*>*, std::default_delete<std::atomic<tervel::util::OpRecord*> []> >::_Tuple_impl<std::atomic<tervel::util::OpRecord*>*<std::default_delete<std::atomic<tervel::util::OpRecord*> []> >&, void>(std::atomic<tervel::util::OpRecord*>*<std::default_delete<std::atomic<tervel::util::OpRecord*> []> >&, (void&&)...) [355]
                0.00    0.00       1/4           _ZNSt5tupleIJPSt6atomicIPN6tervel4util8OpRecordEESt14default_deleteIA_S5_EEEC2IRS6_S9_vEEOT_OT0_ [378]
[272]    0.0    0.00    0.00       4         std::default_delete<std::atomic<tervel::util::OpRecord*> []>&& std::forward<std::default_delete<std::atomic<tervel::util::OpRecord*> []> >(std::remove_reference<std::default_delete<std::atomic<tervel::util::OpRecord*> []> >::type&) [272]
-----------------------------------------------
                0.00    0.00       1/4           std::_Head_base<1ul, std::default_delete<std::atomic<void*> []>, true>::_Head_base<std::default_delete<std::atomic<void*> []>, void>(std::default_delete<std::atomic<void*> []>&&) [338]
                0.00    0.00       1/4           _ZNSt11_Tuple_implILm1EJSt14default_deleteIA_St6atomicIPvEEEEC2IS5_JEvEEOT_DpOT0_ [366]
                0.00    0.00       1/4           _ZNSt11_Tuple_implILm0EJPSt6atomicIPvESt14default_deleteIA_S2_EEEC1IRS3_JS6_EvEEOT_DpOT0_ [358]
                0.00    0.00       1/4           _ZNSt5tupleIJPSt6atomicIPvESt14default_deleteIA_S2_EEEC2IRS3_S6_vEEOT_OT0_ [379]
[273]    0.0    0.00    0.00       4         std::default_delete<std::atomic<void*> []>&& std::forward<std::default_delete<std::atomic<void*> []> >(std::remove_reference<std::default_delete<std::atomic<void*> []> >::type&) [273]
-----------------------------------------------
                0.00    0.00       3/3           tervel::ThreadContext::ThreadContext(tervel::Tervel*) [44]
[274]    0.0    0.00    0.00       3         tervel::util::memory::hp::ListManager::allocate_list() [274]
